ID	2006 list	2008 list	2010 list	2012 list	2018 list	Book Title	Author	List	Original/Alt Title	Wilson score	nationality	Period	List Notes	Work Wikidata ID	Author Wikidata ID	GND Arealabel	GND Areacode	P495	P19	Geonames ID	Latitude	Longitude
816	2006	NaN	NaN	NaN	NaN	The Breast	Roth, Philip	2) Deleted 2008	NaN	1240	American	1900s	NaN	Q2467604	Q187019	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
817	NaN	2008	2010	2012	2018	The Twilight Years	Ariyoshi, Sawako	3) Added 2008	NaN	899	NaN	1900s	NaN	Q7770858	Q469707	NaN	NaN	NaN	Wakayama	NaN	NaN	NaN
818	NaN	2008	2010	2012	2018	The Optimist's Daughter	Welty, Eudora	3) Added 2008	NaN	1029	American	1900s	NaN	Q7755231	Q259364	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
819	2006	2008	2010	2012	2018	Invisible Cities	Calvino, Italo	1) core list	NaN	56	Italian	1900s	NaN	Q1219705	Q154756	Italy	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IT	NaN	NaN	3175395	42.83333	12.83333
820	2006	NaN	NaN	NaN	NaN	Sula	Morrison, Toni	2) Deleted 2008	NaN	346	American	1900s	NaN	Q3503405	Q72334	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
821	2006	NaN	NaN	NaN	NaN	The Black Prince	Murdoch, Iris	2) Deleted 2008	NaN	489	Irish	1900s	NaN	Q7718418	Q217495	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
822	2006	2008	2010	2012	2018	Gravity’s Rainbow	Pynchon, Thomas	1) core list	NaN	469	American	1900s	NaN	Q1212160	Q35155	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
823	2006	2008	2010	2012	2018	The Honorary Consul	Greene, Graham	1) core list	NaN	700	English	1900s	NaN	Q1998813	Q128560	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
824	2006	2008	2010	2012	2018	Crash	Ballard, J.G.	1) core list	NaN	976	NaN	1900s	NaN	Q1093988	Q140201	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
825	2006	2008	2010	2012	2018	The Castle of Crossed Destinies	Calvino, Italo	1) core list	NaN	1027	Italian	1900s	NaN	Q612882	Q154756	Italy	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IT	NaN	NaN	3175395	42.83333	12.83333
826	2006	2008	2010	2012	2018	The Siege of Krishnapur	Farrell, J.G.	1) core list	NaN	506	English	1900s	NaN	Q3818819	Q542763	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
827	2006	2008	2010	2012	2018	A Question of Power	Head, Bessie	1) core list	NaN	900	S African	1900s	NaN	Q42194769	Q455286	South Africa	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-ZA	NaN	NaN	953987	-29.0	24.0
828	2006	2008	2010	2012	2018	Fear of Flying	Jong, Erica	1) core list	NaN	1133	American	1900s	NaN	Q1088550	Q236950	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
829	2006	NaN	NaN	NaN	NaN	Breakfast of Champions	Vonnegut, Kurt	2) Deleted 2008	NaN	151	American	1900s	NaN	Q788777	Q49074	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
830	2006	NaN	NaN	NaN	NaN	Tinker Tailor Soldier Spy	Le Carré, John	2) Deleted 2008	NaN	206	English	1900s	NaN	Q582811	Q209641	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
831	NaN	2008	2010	2012	2018	The Dispossessed	Le Guin, Ursula K.	3) Added 2008	NaN	57	NaN	1900s	NaN	Q467720	Q181659	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
832	NaN	2008	2010	2012	2018	The Diviners	Laurence, Margaret	3) Added 2008	NaN	110	NaN	1900s	NaN	Q7730431	Q443591	Canada	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-CA	NaN	NaN	6251999	60.10867	-113.64258
833	2006	2008	2010	2012	2018	The Lost Honor of Katharina Blum	Böll, Heinrich	1) core list	NaN	751	German	1900s	NaN	Q841315	Q42747	Germany	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-DE	NaN	NaN	2921044	51.5	10.5
834	2006	2008	2010	2012	2018	Dusklands	Coetzee, J.M.	1) core list	NaN	1116	S. African	1900s	NaN	Q675265	Q43293	NaN	NaN	South Africa	NaN	953987	-29.0	24.0
835	2006	2008	2010	2012	2018	The Fan Man	Kotzwinkle, William	1) core list	NaN	229	American	1900s	NaN	Q15052483	Q639538	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
836	NaN	2008	2010	2012	2018	The Port	Šoljan, Antun	3) Added 2008	Luka  	1270	NaN	1900s	NaN	Q97224965	Q1292483	NaN	NaN	NaN	Belgrade	NaN	NaN	NaN
837	2006	2008	2010	2012	2018	Ragtime	Doctorow, E.L.	1) core list	NaN	466	American	1900s	NaN	Q737910	Q335232	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
838	NaN	2008	2010	2012	2018	The Commandant	Anderson, Jessica	3) Added 2008	NaN	1283	NaN	1900s	NaN	NaN	Q458240	NaN	NaN	NaN	NaN	NaN	NaN	NaN
839	NaN	2008	2010	2012	2018	The Year of the Hare	Paasilinna, Arto	3) Added 2008	NaN	881	NaN	1900s	NaN	Q661017	Q211542	NaN	NaN	Finland	NaN	660013	64.0	26.0
840	2006	2008	2010	2012	2018	Humboldt’s Gift	Bellow, Saul	1) core list	NaN	644	Canadian/American	1900s	NaN	Q3793856	Q83059	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
841	2006	NaN	NaN	NaN	NaN	High Rise	Ballard, J.G.	2) Deleted 2008	NaN	929	NaN	1900s	NaN	Q2249908	Q140201	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
842	NaN	2008	2010	2012	2018	Woman at Point Zero	El Saadawi, Nawal	3) Added 2008	NaN	156	NaN	1900s	NaN	Q8030711	Q238514	Egypt	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-EG	NaN	NaN	357994	27.0	30.0
843	2006	2008	2010	2012	2018	Willard and His Bowling Trophies	Brautigan, Richard	1) core list	NaN	528	American	1900s	NaN	Q8003506	Q357114	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
844	2006	2008	2010	2012	2018	Fatelessness	Kertész, Imre	1) core list	NaN	184	Hungarian	1900s	NaN	Q655701	Q47755	Hungary	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-HU	NaN	NaN	719819	47.0	20.0
845	2006	2008	2010	2012	2018	The Dead Father	Barthelme, Donald	1) core list	NaN	708	American	1900s	NaN	Q7729289	Q353869	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
846	2006	NaN	NaN	NaN	NaN	Grimus	Rushdie, Salman	2) Deleted 2008	NaN	1178	Indian	1900s	NaN	Q224965	Q44306	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
847	2006	2008	2010	2012	2018	Correction	Bernhard, Thomas	1) core list	NaN	51	NaN	1900s	NaN	Q698410	Q44336	Austria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AT	NaN	NaN	2782113	47.33333	13.33333
848	2006	NaN	NaN	NaN	NaN	Dead Babies	Amis, Martin	2) Deleted 2008	NaN	1183	English	1900s	NaN	Q3400390	Q310176	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
849	2006	2008	2010	2012	2018	A Dance to the Music of Time	Powell, Anthony	1) core list	NaN	639	English	1900s	NaN	Q1392936	Q573805	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
850	2006	2008	2010	2012	2018	W, or the Memory of Childhood	Perec, Georges	1) core list	NaN	516	French	1900s	NaN	Q3564888	Q157303	France	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-FR	NaN	NaN	3017382	46.0	2.0
851	2006	2008	2010	2012	2018	The Autumn of the Patriarch	García Márquez, Gabriel	1) core list	NaN	509	Colombian	1900s	NaN	Q961566	Q5878	Colombia	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-CO	NaN	NaN	3686110	4.0	-73.25
852	2006	2008	2010	2012	2018	Patterns of Childhood	Wolf, Christa	1) core list	NaN	597	German	1900s	NaN	Q1741948	Q57382	Germany	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-DE	NaN	NaN	2921044	51.5	10.5
853	2006	NaN	NaN	NaN	NaN	Amateurs	Barthelme, Donald	2) Deleted 2008	NaN	761	American	1900s	NaN	Q16514436	Q353869	NaN	NaN	NaN	Philadelphia	NaN	NaN	NaN
854	NaN	2008	2010	2012	2018	Blaming	Taylor, Elizabeth	3) Added 2008	NaN	909	English	1900s	NaN	Q16385153	Q442330	NaN	NaN	NaN	Reading	NaN	NaN	NaN
855	2006	2008	2010	2012	2018	Cutter and Bone	Thornburg, Newton	1) core list	NaN	520	American	1900s	NaN	Q5196946	Q7020395	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
856	2006	2008	2010	2012	2018	Interview With the Vampire	Rice, Anne	1) core list	NaN	253	American	1900s	NaN	Q176470	Q184785	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
857	2006	NaN	NaN	NaN	NaN	The Public Burning	Coover, Robert	2) Deleted 2008	NaN	545	American	1900s	NaN	Q7758686	Q1282338	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
858	2006	NaN	NaN	NaN	NaN	Ratner’s Star	DeLillo, Don	2) Deleted 2008	NaN	1160	American	1900s	NaN	Q16991530	Q310048	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
859	2006	2008	2010	2012	2018	The Left-Handed Woman	Handke, Peter	1) core list	NaN	1216	Austrian	1900s	NaN	Q3822159	Q44107	Austria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AT	NaN	NaN	2782113	47.33333	13.33333
860	NaN	2008	2010	2012	2018	Kiss of the Spider Woman	Puig, Manuel	3) Added 2008	NaN	321	NaN	1900s	NaN	Q646668	Q284560	Argentina	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-AR	NaN	NaN	3865483	-34.0	-64.0
861	NaN	2008	2010	2012	2018	Almost Transparent Blue	Murakami, Ryu	3) Added 2008	NaN	1198	Japanese	1900s	NaN	Q597217	Q380265	NaN	NaN	Japan	NaN	1861060	35.68536	139.75309
862	2006	2008	2010	2012	2018	In the Heart of the Country	Coetzee, J.M.	1) core list	NaN	845	S. African	1900s	NaN	Q5832104	Q43293	NaN	NaN	South Africa	NaN	953987	-29.0	24.0
863	NaN	2008	2010	2012	2018	The Engineer of Human Souls	Skvorecky, Josef	3) Added 2008	NaN	340	NaN	1900s	NaN	Q25714596	Q333741	NaN	NaN	NaN	Náchod	NaN	NaN	NaN
864	NaN	2008	2010	2012	2018	Quartet in Autumn	Pym, Barbara	3) Added 2008	NaN	378	NaN	1900s	NaN	Q737164	Q272585	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
865	2006	2008	2010	2012	2018	The Hour of the Star	Lispector, Clarice	1) core list	NaN	210	Russian/Brazilian	1900s	NaN	Q7740489	Q235955	Brazil	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-BR	NaN	NaN	3469034	-10.0	-55.0
866	2006	2008	2010	2012	2018	Song of Solomon	Morrison, Toni	1) core list	NaN	183	American	1900s	NaN	Q3480330	Q72334	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
867	2006	NaN	NaN	NaN	NaN	Petals of Blood	Ngugi wa Thiong'o 	2) Deleted 2008	NaN	699	Kenyan	1900s	NaN	Q7171660	Q302910	NaN	NaN	Kenya	NaN	192950	1.0	38.0
868	NaN	2008	2010	2012	2018	The Wars	Findley, Timothy	3) Added 2008	NaN	460	NaN	1900s	NaN	Q7773615	Q1379443	Canada	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-CA	NaN	NaN	6251999	60.10867	-113.64258
869	2006	2008	2010	2012	2018	Dispatches	Herr, Michael	1) core list	NaN	40	American	1900s	NaN	Q4801413	Q937835	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
870	2006	2008	2010	2012	2018	The Shining	King, Stephen	1) core list	NaN	105	American	1900s	NaN	Q470937	Q39829	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
871	2006	2008	2010	2012	2018	Delta of Venus	Nin, Anaïs	1) core list	NaN	915	French	1900s	NaN	Q1167497	Q220018	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
872	2006	NaN	NaN	NaN	NaN	The Passion of New Eve	Carter, Angela	2) Deleted 2008	NaN	903	English	1900s	NaN	Q3823481	Q234519	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
873	NaN	2008	2010	2012	2018	The Beggar Maid	Munro, Alice	3) Added 2008	NaN	392	Canadian	1900s	NaN	Q3667381	Q234819	NaN	NaN	Canada	NaN	6251999	60.10867	-113.64258
874	NaN	2008	2010	2012	2018	Requiem for a Dream	Selby, Jr. Hubert	3) Added 2008	NaN	122	NaN	1900s	NaN	Q3428183	Q551487	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
875	2006	2008	2010	2012	2018	The Singapore Grip	Farrell, J.G.	1) core list	NaN	681	English	1900s	NaN	Q716707	Q542763	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
876	2006	2008	2010	2012	2018	The Sea, The Sea	Murdoch, Iris	1) core list	NaN	523	English	1900s	NaN	Q3794562	Q217495	Ireland	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IE	NaN	NaN	2963597	53.0	-8.0
877	2006	2008	2010	2012	2018	Life: A User’s Manual	Perec, Georges	1) core list	La vie: mode d'emploi	117	French	1900s	NaN	Q302255	Q157303	France	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-FR	NaN	NaN	3017382	46.0	2.0
878	2006	NaN	NaN	NaN	NaN	The World According to Garp	Irving, John	2) Deleted 2008	NaN	240	American	1900s	NaN	Q2507282	Q310379	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
879	NaN	2008	2010	2012	2018	The Back Room	Martin Gaite, Carmen	3) Added 2008	NaN	632	NaN	1900s	NaN	Q5834434	Q268582	NaN	NaN	Spain	NaN	2510769	40.0	-4.0
880	2006	2008	2010	2012	2018	The Virgin in the Garden	Byatt, A.S.	1) core list	NaN	937	English	1900s	NaN	Q24255754	Q232417	NaN	NaN	NaN	Sheffield	NaN	NaN	NaN
881	2006	NaN	NaN	NaN	NaN	Yes	Bernhard, Thomas	2) Deleted 2008	NaN	282	NaN	1900s	NaN	Q1676734	Q44336	Austria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AT	NaN	NaN	2782113	47.33333	13.33333
882	2006	2008	2010	2012	2018	The Cement Garden	McEwan, Ian	1) core list	NaN	973	English	1900s	NaN	Q1198186	Q190379	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
883	2006	2008	2010	2012	2018	Hitchhiker’s Guide to the Galaxy	Adams, Douglas	1) core list	NaN	30	English	1900s	NaN	Q25169	Q42	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
884	2006	2008	2010	2012	2018	If On a Winter’s Night a Traveler	Calvino, Italo	1) core list	Se una notte d'inverno un viaggiatore	163	Italian	1900s	NaN	Q1032190	Q154756	Italy	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IT	NaN	NaN	3175395	42.83333	12.83333
885	2006	NaN	NaN	NaN	NaN	The Safety Net	Böll, Heinrich	2) Deleted 2008	NaN	1182	German	1900s	NaN	Q17332470	Q42747	Germany	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-DE	NaN	NaN	2921044	51.5	10.5
886	NaN	2008	2010	2012	2018	So Long a Letter	Ba, Mariama	3) Added 2008	NaN	358	NaN	1900s	NaN	Q7549373	Q464389	NaN	NaN	Senegal	NaN	2245662	14.5	-14.25
887	2006	2008	2010	2012	2018	Burger’s Daughter	Gordimer, Nadine	1) core list	NaN	1095	S African	1900s	NaN	Q4998526	Q47619	South Africa	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-ZA	NaN	NaN	953987	-29.0	24.0
888	2006	2008	2010	2012	2018	A Bend in the River	Naipaul, V.S.	1) core list	NaN	704	Trinidad	1900s	NaN	Q482567	Q44593	Trinidad and Tobago	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-TT	NaN	NaN	3573591	11.0	-61.0
889	2006	NaN	NaN	NaN	NaN	Shikasta	Lessing, Doris	2) Deleted 2008	NaN	955	NaN	1900s	NaN	Q1463723	Q40874	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
890	NaN	2008	2010	2012	2018	A Dry White Season	Brink, Andre	3) Added 2008	NaN	273	NaN	1900s	NaN	Q3549751	Q380664	South Africa	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-ZA	NaN	NaN	953987	-29.0	24.0
891	2006	2008	2010	2012	2018	The Book of Laughter and Forgetting	Kundera, Milan	1) core list	NaN	270	Czech	1900s	NaN	Q2723517	Q93166	Czech Republic	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-CZ	NaN	NaN	3077311	49.75	15.0
892	NaN	2008	2010	2012	2018	Fool's Gold	Douka, Maro	3) Added 2008	NaN	1274	NaN	1900s	NaN	NaN	Q3296538	NaN	NaN	NaN	NaN	NaN	NaN	NaN
893	2006	2008	2010	2012	2018	Smiley’s People	Le Carré, John	1) core list	NaN	41	English	1900s	NaN	Q1231505	Q209641	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
894	NaN	2008	2010	2012	2018	Southern Seas	Vázquez Montalbán, Manuel	3) Added 2008	NaN	1025	NaN	1900s	NaN	Q125679849	Q316884	NaN	NaN	NaN	Barcelona	NaN	NaN	NaN
895	2006	2008	2010	2012	2018	The Name of the Rose	Eco, Umberto	1) core list	Il nome della rosa	166	Italian	1900s	NaN	Q172850	Q12807	NaN	NaN	Italy	NaN	3175395	42.83333	12.83333
896	2006	NaN	NaN	NaN	NaN	City Primeval	Leonard, Elmore	2) Deleted 2008	NaN	674	American	1900s	NaN	Q5123382	Q336519	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
897	NaN	2008	2010	2012	2018	Clear Light of Day	Desai, Anita	3) Added 2008	NaN	886	NaN	1900s	NaN	Q3667522	Q268495	India	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XB-IN	NaN	NaN	1269750	22.0	79.0
898	2006	2008	2010	2012	2018	Confederacy of Dunces	Toole, John Kennedy	1) core list	NaN	482	American	1900s	NaN	Q627749	Q313739	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
899	2006	2008	2010	2012	2018	Rituals	Nooteboom, Cees	1) core list	Rituelen	953	Dutch	1900s	NaN	Q737805	Q158394	Netherlands	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-NL	NaN	NaN	2750405	52.25	5.75
900	NaN	2008	2010	2012	2018	Smell of Sadness	Kossmann, Alfred	3) Added 2008	Geur der droefenis  	1316	NaN	1900s	NaN	NaN	Q1895179	NaN	NaN	NaN	NaN	NaN	NaN	NaN
901	2006	2008	2010	2012	2018	Broken April	Kadare, Ismail	1) core list	NaN	309	Albanian	1900s	NaN	Q2280031	Q179695	Albania	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AL	NaN	NaN	783754	41.0	20.0
902	2006	NaN	NaN	NaN	NaN	Rites of Passage	Golding, William	2) Deleted 2008	NaN	1009	English	1900s	NaN	Q3937279	Q44183	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
903	2006	2008	2010	2012	2018	Midnight’s Children	Rushdie, Salman	1) core list	NaN	438	Indian	1900s	NaN	Q625764	Q44306	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
904	2006	2008	2010	2012	2018	Waiting for the Barbarians	Coetzee, J.M.	1) core list	NaN	303	S. African	1900s	NaN	Q1565837	Q43293	South Africa	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-ZA	NaN	NaN	953987	-29.0	24.0
905	2006	2008	2010	2012	2018	Summer in Baden-Baden	Tsypkin, Leonid	1) core list	NaN	870	Russian?	1900s	NaN	Q7637489	Q1277149	NaN	NaN	NaN	Minsk	NaN	NaN	NaN
906	NaN	2008	2010	2012	2018	The House with the Blind Glass Windows	Wassmo, Herbjorg	3) Added 2008	NaN	673	NaN	1900s	NaN	Q3446212	Q255359	Norway	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-NO	NaN	NaN	3144096	62.0	10.0
907	NaN	2008	2010	2012	2018	Leaden Wings	Jie, Zhang	3) Added 2008	NaN	1292	NaN	1900s	NaN	Q109343638	Q197201	NaN	NaN	NaN	Beijing	NaN	NaN	NaN
908	NaN	2008	2010	2012	2018	The War of the End of the World	Vargas Llosa, Mario	3) Added 2008	La guerra del fin del mundo	121	Peruvian	1900s	NaN	Q1194969	Q39803	Peru	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-PE	NaN	NaN	3932488	-10.0	-75.25
909	2006	2008	2010	2012	2018	Lanark: A Life in Four Books	Gray, Alasdair	1) core list	NaN	276	Scottish	1900s	NaN	Q6482902	Q729121	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
910	2006	2008	2010	2012	2018	Rabbit is Rich	Updike, John	1) core list	NaN	532	American	1900s	NaN	Q549152	Q105756	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
911	2006	NaN	NaN	NaN	NaN	The Names	DeLillo, Don	2) Deleted 2008	NaN	988	American	1900s	NaN	Q7753069	Q310048	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
912	2006	NaN	NaN	NaN	NaN	Concrete	Bernhard, Thomas	2) Deleted 2008	NaN	144	Dutch	1900s	NaN	Q19571335	Q44336	Austria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AT	NaN	NaN	2782113	47.33333	13.33333
913	NaN	2008	2010	2012	2018	Couples, Passerby	Strauss, Botho	3) Added 2008	NaN	1303	NaN	1900s	NaN	Q2045028	Q60955	NaN	NaN	West Germany	NaN	2921044	51.5	10.5
914	2006	2008	2010	2012	2018	July’s People	Gordimer, Nadine	1) core list	NaN	1018	S. African	1900s	NaN	Q6310424	Q47619	South Africa	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-ZA	NaN	NaN	953987	-29.0	24.0
915	2006	NaN	NaN	NaN	NaN	The Comfort of Strangers	McEwan, Ian	2) Deleted 2008	NaN	1081	English	1900s	NaN	Q1754953	Q190379	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
916	2006	2008	2010	2012	2018	On the Black Hill	Chatwin, Bruce	1) core list	NaN	387	English	1900s	NaN	Q3976843	Q348916	NaN	NaN	Wales	NaN	2635167	54.75844	-2.69531
917	2006	NaN	NaN	NaN	NaN	The Newton Letter	Banville, John	2) Deleted 2008	NaN	1066	Irish	1900s	NaN	Q16387303	Q313077	Ireland	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IE	NaN	NaN	2963597	53.0	-8.0
918	2006	2008	2010	2012	2018	The House of the Spirits	Allende, Isabel	1) core list	NaN	60	Peruvian	1900s	NaN	Q1168267	Q83566	Chile	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-CL	NaN	NaN	3895114	-30.0	-71.0
919	2006	2008	2010	2012	2018	Schindler’s Ark	Keneally, Thomas	1) core list	NaN	15	Australian	1900s	NaN	Q1975638	Q298334	Australia	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XE-AU	NaN	NaN	2077456	-25.0	135.0
920	2006	2008	2010	2012	2018	A Pale View of Hills	Ishiguro, Kazuo	1) core list	NaN	683	English	1900s	NaN	Q4658705	Q272855	Great Britain	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-GB	NaN	NaN	2635167	54.75844	-2.69531
921	2006	2008	2010	2012	2018	Wittgenstein’s Nephew	Bernhard, Thomas	1) core list	NaN	182	Dutch	1900s	NaN	Q844847	Q44336	Austria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-AT	NaN	NaN	2782113	47.33333	13.33333
922	2006	2008	2010	2012	2018	The Color Purple	Walker, Alice	1) core list	NaN	46	American	1900s	NaN	Q1897870	Q215868	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
923	2006	2008	2010	2012	2018	A Boy’s Own Story	White, Edmund	1) core list	NaN	682	American	1900s	NaN	Q2601903	Q729117	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
924	2006	2008	2010	2012	2018	If Not Now, When?	Levi, Primo	1) core list	NaN	71	Italy	1900s	NaN	Q1443497	Q153670	NaN	NaN	Italy	NaN	3175395	42.83333	12.83333
925	NaN	2008	2010	2012	2018	The Book of Disquiet	Pessoa, Fernando	3) Added 2008	NaN	7	NaN	1900s	NaN	Q2632627	Q173481	Portugal	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-PT	NaN	NaN	2264397	39.6945	-8.13057
